QA/QC ?,Monitoring Session ,Date Processed,Processed by,Location,Propagule ID,Dead/Alive/Dying,Plumule color,Hypocotyl color,Epicotyl length (cm),Treatment,Mainstem leaf count,Total leaf count,Mainstem leaf node count,Total leaf node count,Condition,Notes,Date entered,Data entered by
Y,18,1/24/2022,"AND, TT",10A,686,A,B,BG,0.5,TP,NA,NA,1,1,W,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,665,A,NA,G,NA,TP,NA,NA,NA,NA,D,Hypo snapped,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,699,A,NA,G,NA,TP,NA,NA,NA,NA,D,Hypo snapped,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,680,A,G,G,15.7,TP,8,8,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,666,A,G,G,7.8,BB,6,6,3,3,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,670,A,G,G,11,CC,5,5,3,3,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,693,A,G,G,11.8,CC,6,6,3,3,H,one leaf browning,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,689,A,G,G,8.2,BB,4,4,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,683,A,G,G,18.9,TP,7,7,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,668,A,G,G,19.1,CC,8,8,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,684,A,G,G,8.7,BB,6,6,3,3,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,676,A,G,G,12.1,TP,8,8,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,682,A,G,G,11.8,CC,8,8,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,695,A,G,G,13.7,BB,8,8,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,681,A,G,G,14.4,CC,8,8,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,678,A,G,G,22.5,BB,14,14,5,5,H,2 shoots,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,675,A,G,G,13.8,BB,6,6,4,4,H,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10A,691,A,B,G,12,TP,3,3,3,3,D,,4/18/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,594,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,609,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,605,A,B,BG,0.2,TP,NA,NA,1,1,W,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,591,A,B,BG,0.4,TP,NA,NA,1,1,W,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,580,A,B,BG,0.5,BB,NA,NA,1,1,W,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,603,A,B,BG,0.4,BB,NA,NA,1,1,W,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,595,A,B,BG,0.7,TP,NA,NA,1,1,W,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,605,A,B,BG,0.4,BB,NA,NA,1,1,W,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,584,A,NA,G,NA,TP,NA,NA,NA,NA,D,hypo snapped,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,566,A,NA,G,NA,TP,NA,NA,NA,NA,D,hypo snapped,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,586,A,G,G,10.4,BB,6,6,3,3,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,597,A,G,G,11,CC,6,6,3,3,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,621,A,G,G,17.1,CC,8,8,4,4,H,2 leaves browning,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,613,A,G,G,9.5,CC,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,588,A,G,G,21.8,TP,10,10,4,4,H,one shoot,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,599,A,G,G,7.9,CC,6,6,3,3,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,592,A,G,G,17,BB,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,598,A,G,G,21,TP,7,7,4,4,H,one leaf browning,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,615,A,G,G,14.4,CC,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,607,A,G,G,11.7,BB,6,6,3,3,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,590,A,G,G,11.4,CC,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,578,A,G,G,12.2,TP,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,611,A,G,G,22.2,TP,12,12,4,4,H,2 shoots,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,593,A,G,G,11.2,CC,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,596,A,G,G,9.1,CC,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,601,A,G,G,14.3,TP,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,619,A,G,G,11.5,BB,7,7,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,557,A,G,G,10.2,CC,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,600,A,G,G,13.3,BB,8,8,4,4,H,,4/23/2022,AJH
Y,18,1/24/2022,"AND, TT",10B,582,A,G,G,11.1,CC,8,8,4,4,H,,4/23/2022,AJH
Y,16,1/14/2022,LU ,11A,709,A,G,G,9.8,CC,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,711,A,G,G,11.6,CC,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,718,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,713,A,G,G,8.1,BB,4,4,3,3,D,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,730,A,G,G,15.5,BB,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,716,D,NA,B,NA,TP,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,704,D,NA,B,NA,CC,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,715,D,B,B,1,TP,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,702,D,NA,BG,NA,BB,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,708,D,NA,BG,NA,BB,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,721,D,NA,B,NA,BB,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,731,A,B,G,1.1,TP,0,0,1,1,W,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,728,D,NA,B,NA,TP,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,723,A,G,G,2.7,TP,4,3,1,1,H,TWO SHOOTS,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,703,D,NA,B,NA,TP,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,706,D,NA,BG,NA,TP,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,720,A,G,G,11.5,CC,8,8,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,661,A,G,Y,8,CC,7,7,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,714,A,G,G,9.2,BB,6,6,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,701,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,705,A,G,G,8.3,BB,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,725,A,G,G,15.4,CC,10,10,5,5,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,710,A,G,G,3.2,CC,2,2,1,1,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,724,DY,NA,G,NA,BB,0,0,0,0,W,chopped offnew nub forming,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,726,A,G,G,5.4,TP,2,4,1,1,H,two shoots,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,712,A,G,G,16.4,TP,8,8,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,667,D,NA,BG,NA,CC,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,729,A,G,G,14,BB,6,6,3,3,H,plumule covered,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,717,A,G,G,10.6,CC,8,8,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11A,719,A,G,G,17,TP,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,675,A,G,G,11.7,BB,4,4,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,684,A,G,G,10.5,BB,4,4,2,2,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,666,A,G,G,6.6,BB,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,695,A,G,G,12,BB,8,8,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,678,A,G,G,20.7,BB,14,14,5,5,H,two new shoots from 4th node (?) ,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,689,A,G,G,6.8,BB,4,4,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,674,D,B,BG,1.3,BB,0,0,1,1,W,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,694,D,NA,BG,NA,BB,0,0,0,0,W,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,692,D,B,BG,0.4,BB,0,0,1,1,W,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,707,D,B,BG,0.8,BB,0,0,1,1,W,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,691,A,NA,G,11.9,TP,4,4,3,3,W,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,665,A,NA,G,NA,TP,0,0,0,0,W,chopped off,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,676,A,NA,G,12,TP,6,6,3,3,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,680,A,NA,G,14.6,TP,8,8,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,699,A,NA,G,NA,TP,0,0,0,0,W,chopped off,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,683,A,NA,G,17,TP,8,8,4,4,H,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,698,D,NA,BG,1.2,TP,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,687,D,NA,B,0.3,TP,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,672,D,NA,B,NA,TP,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,686,D,NA,BG,0.5,TP,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,681,A,G,G,13.5,CC,8,8,4,4,NA,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,668,A,G,G,18.6,CC,8,8,4,4,NA,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,682,A,G,G,11.7,CC,8,8,4,4,NA,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,693,A,G,G,11.5,CC,6,6,3,3,NA,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,670,A,G,G,10.1,CC,5,5,3,3,NA,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,688,D,B,B,2.2,CC,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,696,D,B,B,0.3,CC,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,697,D,NA,BG,NA,CC,0,0,0,0,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,700,D,B,B,0.5,CC,0,0,1,1,Dead,,4/29/2022,AJH
Y,16,1/14/2022,LU ,11B,690,D,B,B,0.2,CC,0,0,1,1,Dead,,4/29/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,629,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,624,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,653,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,637,D,B,B,5.9,BB,NA,NA,1,1,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,627,D,B,B,0.5,TP,NA,NA,1,1,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,645,A,NA,BG,NA,TP,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,622,A,B,BG,0.5,TP,NA,NA,1,1,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,617,A,B,BG,0.3,TP,NA,NA,1,1,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,655,A,B,BG,3.6,BB,NA,NA,1,1,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,628,A,B,BG,5.4,TP,NA,NA,1,1,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,639,A,B,G,1.7,BB,NA,NA,1,1,D,"HYPO IS MISSING, DAMAGED",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,649,A,NA,G,NA,BB,NA,NA,NA,NA,D,"HYPO IS MISSING, DAMAGED",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,618,A,NA,G,NA,BB,NA,NA,NA,NA,D,"HYPO IS MISSING, DAMAGED",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,651,A,NA,G,NA,TP,NA,NA,NA,NA,D,"HYPO IS MISSING, DAMAGED",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,616,A,NA,G,NA,BB,NA,NA,NA,NA,D,"HYPO IS MISSING, DAMAGED",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,635,A,NA,G,NA,TP,NA,NA,NA,NA,D,"HYPO IS MISSING, DAMAGED",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,612,A,G,G,15.5,CC,10,10,5,5,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,633,A,G,G,12.5,BB,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,641,A,G,G,6.8,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,608,A,G,G,21.5,TP,5,5,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,602,A,G,G,9.8,CC,6,6,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,610,A,G,G,20.3,BB,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,647,A,G,G,19.5,CC,8,8,4,4,H,1 YELLOWING LEAF,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,614,A,G,G,9.6,BB,4,4,2,2,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,623,A,G,G,18.8,TP,12,12,4,4,H,2 SHOOTS,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,625,A,YG,G,10,CC,4,4,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,620,A,G,G,17.5,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,554,A,G,G,16.7,BB,13,13,5,5,H,2 SHOOTS,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,631,A,G,G,13.1,TP,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10A,606,D,G,G,11.5,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,581,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,577,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,585,D,B,B,0.4,TP,NA,NA,1,1,Dead,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,575,A,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,567,A,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,626,A,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,561,A,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,564,A,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,560,A,NA,G,NA,TP,NA,NA,NA,NA,D,"damage, broken epi",5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,579,A,G,G,10.6,BB,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,587,A,G,G,9.8,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,571,A,G,G,15.5,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,563,A,G,G,15.9,TP,7,7,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,556,A,G,G,5.7,BB,4,4,3,3,H,one leaf curled,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,562,A,YG,G,14.6,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,552,A,G,G,15.9,TP,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,572,A,G,G,6.3,TP,4,4,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,570,A,G,G,10.4,BB,6,6,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,558,A,G,G,13.6,TP,9,9,5,5,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,555,A,YG,G,13.4,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,569,A,G,G,24.4,TP,8,8,4,4,H/D,one leaf has sun damage,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,565,A,G,G,15.8,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,574,A,G,G,17.6,BB,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,568,A,G,G,11.6,CC,7,7,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,583,A,G,G,10.7,BB,5,5,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,576,A,YG,G,7.8,CC,4,4,3,3,D,2 leaves have sun damage + curled,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,553,A,YG,G,15.2,TP,10,10,5,5,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,589,A,YG,G,7.2,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,573,A,G,G,11.6,TP,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10B,559,A,G,G,13.4,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,636,D,B,B,0.4,BB,NA,NA,1,1,Dead,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,722,D,B,B,0.4,CC,NA,NA,1,1,Dead,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,640,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,657,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,669,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,648,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,634,A,B,BG,0.3,TP,NA,NA,1,1,W,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,642,A,B,BG,0.7,BB,NA,NA,1,1,W,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,663,A,B,BG,0.5,TP,NA,NA,1,1,W,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,677,A,B,BG,0.2,TP,NA,NA,1,1,W,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,646,A,G,G,18.1,TP,12,12,5,5,H,S SHOOTS,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,638,A,G,G,18.8,CC,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,662,A,G,G,15.3,BB,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,644,A,G,G,13.8,CC,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,664,A,G,G,17.4,CC,10,10,5,5,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,643,A,G,G,9.7,BB,4,4,2,2,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,650,A,G,G,17.5,CC,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,679,A,G,G,12.8,BB,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,673,A,G,G,19.2,TP,10,10,5,5,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,652,A,G,G,8.7,TP,6,6,3,3,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,658,A,G,G,16.2,TP,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,727,A,G,YG,22.6,CC,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,685,A,G,G,10.1,TP,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,632,A,G,YG,10.9,CC,7,7,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,630,A,G,G,14.5,BB,6,6,3,3,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,671,A,G,G,9.6,BB,4,4,2,2,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,659,A,G,G,13.3,CC,8,8,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,654,A,G,G,9.4,BB,6,6,3,3,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,656,A,G,G,13.8,CC,7,7,4,4,H,,5/4/2022,AJH
Y,17,1/18/2022,"AND, HB",10C,660,A,G,G,8.7,CC,6,6,3,3,H,,5/4/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,594,D,NA,B,NA,BB,NA,NA,NA,NA,D,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,609,D,NA,B,NA,BB,NA,NA,NA,NA,D,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,604,A,B,BG,0.4,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,591,A,B,BG,0.3,TP,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,603,A,B,BG,0.4,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,605,A,B,BG,0.3,TP,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,595,A,B,BG,4.5,TP,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,580,A,B,BG,0.4,BB,NA,NA,NA,NA,W,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,566,A,NA,G,NA,TP,NA,NA,NA,NA,D,HYPO SNAPPED,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,584,A,NA,G,NA,TP,NA,NA,NA,NA,D,HYPO SNAPPED,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,557,A,G,G,9.5,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,600,A,G,G,12.6,BB,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,578,A,G,G,11.9,TP,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,598,A,G,G,9.1,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,593,A,G,G,10.9,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,586,A,G,G,10.5,BB,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,582,A,G,G,12.6,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,621,A,G,G,17.1,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,611,A,G,G,20.1,TP,8,8,4,4,H,2 SHOOTS COMING OUT,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,592,A,G,G,16.8,BB,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,590,A,G,G,11,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,615,A,G,G,13.6,CC,8,8,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,613,A,G,G,9.4,CC,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,598,A,G,G,19.8,TP,7,7,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,619,A,G,G,10.6,BB,7,7,4,4,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,607,A,G,G,10.5,BB,6,6,3,3,H,,5/3/2022,AJH
Y,17,1/21/2022,"KH, NCD, AND",11C,597,A,G,G,10.3,CC,6,6,3,3,H,DIRT SPOTS ON LEAVES,5/3/2022,AJH
